Shipment_ID,Date,Origin_Port,Destination_Port,Transport_Mode,Product_Category,Distance_km,Weight_MT,Fuel_Price_Index,Geopolitical_Risk_Score,Weather_Condition,Carrier_Reliability_Score,Lead_Time_Days,Disruption_Occurred
1583,543,6,6,3,0,1901.81,278.38,2.33,5.7,3,0.762,4.19,1.0
1584,577,1,8,3,4,7030.38,350.06,2.58,2.7,2,0.956,88.81,1.0
1585,98,6,4,2,1,11464.37,206.6,4.27,1.5,0,0.922,7.04,0.0
1586,245,1,5,3,4,5539.79,70.06,4.21,6.1,2,0.866,80.27,1.0
1587,370,3,1,1,0,10141.22,333.22,3.56,4.9,0,0.867,8.41,0.0
1588,68,1,7,3,0,12034.02,262.81,4.12,1.0,3,0.553,20.93,0.0
1589,82,1,8,1,2,13944.08,320.05,2.25,4.0,3,0.635,13.75,1.0
1590,695,4,1,3,4,3902.31,169.66,2.46,5.1,1,0.533,9.59,0.0
1591,712,4,8,1,1,6290.08,453.53,3.23,8.3,2,0.504,48.22,1.0
1592,171,5,3,3,1,2710.03,294.1,3.26,0.8,0,0.579,3.44,0.0
1593,138,3,5,2,3,14891.01,43.62,2.79,3.5,4,0.94,32.13,1.0
1594,272,2,0,2,0,13941.51,225.45,2.52,8.2,2,0.62,93.54,1.0
1595,245,0,3,0,0,8329.38,378.42,4.45,6.5,4,0.985,2.11,1.0
1596,717,5,7,0,3,12709.48,397.27,3.91,2.9,1,0.799,0.5,1.0
1597,135,2,8,2,3,8053.89,247.8,2.64,8.5,4,0.619,19.96,1.0
1598,441,2,3,2,3,9541.99,447.48,3.6,4.9,1,0.749,9.94,0.0
1599,168,1,0,0,2,1792.3,134.57,2.09,5.0,0,0.61,0.5,0.0
1600,57,1,5,3,3,11451.42,205.89,1.53,9.8,4,0.992,72.22,1.0
1601,538,7,5,1,3,2351.85,449.4,2.36,9.5,3,0.924,3.12,0.0
1602,456,6,0,0,1,12477.98,448.23,2.53,3.6,0,0.513,1.61,1.0
1603,518,1,0,1,2,11839.41,343.17,1.25,1.4,0,0.974,8.67,0.0
1604,581,6,1,1,4,10776.8,429.63,3.89,3.3,0,0.861,9.38,0.0
1605,705,2,8,3,1,1024.33,45.3,2.39,0.3,4,0.541,5.37,1.0
1606,537,1,4,2,2,4895.36,432.63,3.12,0.2,2,0.835,23.5,1.0
1607,509,1,4,2,4,4315.13,160.99,1.44,4.0,3,0.823,3.42,0.0
1608,58,5,0,2,2,5721.98,89.99,1.78,9.4,3,0.609,5.35,0.0
1609,334,3,6,1,4,1770.82,120.45,4.14,8.7,0,0.879,1.61,0.0
1610,637,2,0,2,0,14085.89,209.57,3.21,5.1,2,0.544,84.27,1.0
1611,201,5,8,0,2,8530.13,126.34,4.34,5.7,1,0.745,1.87,1.0
1612,102,6,3,3,0,4930.1,160.96,4.5,0.1,1,0.505,9.65,0.0
1613,524,0,8,2,2,6256.23,68.35,2.43,2.2,3,0.984,4.98,0.0
1614,198,6,2,0,2,6984.44,148.79,2.19,0.2,2,0.876,2.04,1.0
1615,39,2,8,2,1,9208.62,286.57,4.03,7.5,1,0.579,11.11,1.0
1616,445,6,2,2,2,7977.35,221.49,4.5,1.5,2,0.671,40.91,1.0
1617,445,3,5,0,2,13831.18,174.01,3.28,8.7,2,0.58,8.52,1.0
1618,693,1,4,0,0,7705.97,373.48,3.82,6.4,4,0.883,1.89,1.0
1619,582,0,8,1,1,14886.29,446.86,3.78,2.3,3,0.529,14.03,0.0
1620,624,0,2,3,2,12845.66,378.64,2.37,1.6,0,0.92,19.54,1.0
1621,433,4,0,3,4,3523.4,166.67,3.1,6.3,2,0.971,51.46,1.0
1622,64,4,0,2,1,13993.63,372.48,3.95,9.0,2,0.838,96.13,1.0
1623,130,5,8,2,3,2187.31,76.84,3.47,7.2,0,0.606,0.84,1.0
1624,309,1,7,2,4,12353.02,66.03,1.27,3.5,4,0.68,25.63,1.0
1625,515,0,5,3,0,6019.04,173.47,2.31,5.9,3,0.739,12.91,1.0
1626,726,6,3,0,3,13230.63,404.04,1.68,3.1,1,0.802,1.82,0.0
1627,29,4,0,1,0,12185.92,32.56,4.19,7.5,3,0.777,13.86,1.0
1628,294,0,3,3,1,11955.44,66.72,1.32,6.1,1,0.676,32.75,0.0
1629,86,0,6,2,1,4917.85,429.51,1.93,4.2,1,0.945,5.19,1.0
1630,330,2,0,1,2,1673.33,317.26,2.22,6.2,4,0.541,4.97,1.0
1631,225,4,1,3,0,6343.21,127.35,3.24,3.4,0,0.733,11.3,1.0
1632,345,5,4,0,3,3016.11,278.09,2.96,0.3,0,0.888,1.25,0.0
1633,46,6,6,0,2,10576.79,264.26,1.92,4.0,1,0.53,1.04,0.0
1634,92,1,8,0,1,5518.45,328.06,1.74,9.3,1,0.853,0.8,1.0
1635,224,6,3,2,1,14646.35,117.36,1.98,6.3,1,0.91,17.96,1.0
1636,29,1,3,0,2,9794.1,432.34,2.86,0.8,1,0.83,0.72,1.0
1637,594,2,7,3,1,12425.97,155.37,2.09,8.8,0,0.506,25.23,0.0
1638,524,6,4,0,3,2421.61,347.37,4.33,2.7,2,0.59,0.58,1.0
1639,264,1,3,1,3,12999.21,9.05,2.73,2.4,1,0.671,15.04,1.0
1640,216,5,2,1,0,13879.98,186.96,1.39,3.0,1,0.617,17.18,1.0
1641,382,3,0,0,1,7562.4,176.5,3.61,5.8,1,0.981,0.5,1.0
1642,630,0,8,0,4,9290.67,272.2,2.29,5.4,3,0.826,0.67,0.0
1643,471,6,3,1,0,11589.74,37.3,3.36,4.9,2,0.648,79.42,1.0
1644,320,6,2,2,3,3035.16,395.28,2.12,7.2,2,0.965,20.64,1.0
1645,597,0,3,3,0,7787.21,109.67,3.08,3.2,3,0.87,15.66,1.0
1646,657,2,3,2,3,6280.61,338.84,3.75,7.8,1,0.642,7.89,1.0
1647,434,1,8,3,1,2622.42,401.8,4.26,1.8,3,0.689,5.01,0.0
1648,112,7,7,2,4,5829.25,281.38,2.06,7.8,1,0.6,7.44,1.0
1649,157,6,3,3,4,1488.5,370.7,2.31,6.6,2,0.986,22.72,1.0
1650,490,4,2,0,3,874.27,331.27,2.73,6.8,2,0.759,0.5,1.0
1651,127,5,3,0,4,2459.91,178.41,4.26,4.8,4,0.948,0.84,1.0
1652,531,7,6,3,3,14465.17,404.62,4.17,6.7,0,0.673,27.33,1.0
1653,12,5,1,3,0,8468.18,148.06,1.5,0.8,0,0.93,12.84,0.0
1654,554,5,1,0,4,14504.42,286.04,1.64,8.5,1,0.527,0.5,1.0
1655,164,1,8,3,0,6771.22,372.95,2.84,0.6,3,0.991,11.3,0.0
1656,69,3,1,2,4,5021.33,190.1,1.55,1.5,1,0.956,4.31,0.0
1657,673,0,8,3,1,7839.06,152.08,2.34,5.8,1,0.682,21.12,0.0
1658,523,1,5,0,3,6872.92,230.21,1.69,7.4,3,0.887,0.5,1.0
1659,671,4,8,2,1,2032.14,409.16,3.3,0.8,2,0.876,9.02,1.0
1660,498,4,2,0,1,9791.98,465.03,4.33,9.2,3,0.951,1.98,0.0
1661,477,2,1,1,0,3632.55,273.0,4.49,9.7,3,0.654,4.81,1.0
1662,405,3,4,0,1,9484.03,331.07,2.44,6.1,1,0.733,1.03,1.0
1663,539,3,0,2,2,9927.92,451.73,3.18,4.8,1,0.932,11.18,0.0
1664,46,0,8,2,4,2704.36,50.17,4.03,7.4,1,0.889,3.38,0.0
1665,202,2,7,1,1,1389.57,116.81,1.59,3.3,1,0.697,2.18,0.0
1666,498,6,3,2,1,11821.04,354.74,3.48,4.9,2,0.923,69.86,1.0
1667,82,0,7,0,3,1343.38,428.66,1.88,9.6,0,0.891,0.5,1.0
1668,260,5,1,0,1,14925.56,208.14,2.53,9.3,2,0.603,8.58,1.0
1669,717,3,6,2,3,1337.82,45.58,1.45,2.6,3,0.643,1.72,0.0
1670,555,7,3,3,1,10578.01,219.45,3.49,2.3,1,0.747,24.38,0.0
1671,486,2,3,1,0,14763.34,116.14,2.03,3.0,1,0.725,18.18,0.0
1672,392,7,3,1,1,3968.11,146.31,2.23,4.4,0,0.76,3.42,0.0
1673,176,7,1,1,2,2562.62,386.36,1.6,3.1,1,0.772,3.91,0.0
1674,532,2,6,3,2,2260.08,38.69,4.05,3.7,4,0.666,10.66,1.0
1675,192,6,4,0,0,4897.49,413.96,2.83,6.2,3,0.588,0.5,0.0
1676,362,3,6,1,4,1965.16,214.41,3.09,7.6,3,0.884,1.81,0.0
1677,688,4,8,0,0,1403.23,45.74,2.55,8.1,2,0.753,1.59,1.0
1678,494,0,4,2,2,7886.62,169.34,1.84,0.3,2,0.822,38.96,1.0
1679,621,0,7,1,3,14952.1,45.76,3.66,0.5,2,0.955,83.89,1.0
1680,165,2,8,3,3,12302.57,480.81,1.62,7.9,0,0.854,23.96,1.0
1681,516,0,6,3,4,9420.68,403.82,1.54,5.3,1,0.523,23.25,0.0
1682,66,0,1,2,0,4940.68,230.36,3.54,5.8,4,0.919,11.77,1.0
1683,96,0,2,1,3,9546.49,112.58,1.89,0.5,2,0.995,54.99,1.0
1684,310,0,8,1,0,8142.1,466.79,2.21,2.6,2,0.736,50.99,1.0
1685,120,4,5,3,4,6678.21,172.95,2.77,6.4,3,0.985,14.72,0.0
1686,257,5,8,0,1,2395.3,81.33,2.68,8.6,4,0.774,0.57,1.0
1687,162,1,3,2,1,13355.76,282.02,3.54,9.2,2,0.73,92.37,1.0
1688,635,5,3,0,1,7021.88,471.94,3.26,5.0,2,0.666,3.87,1.0
1689,398,4,8,1,0,3322.03,2.91,3.33,5.5,0,0.829,2.82,1.0
1690,201,0,2,3,1,5832.51,119.82,3.56,8.3,3,0.615,14.23,0.0
1691,628,2,8,2,1,6504.88,469.29,2.17,5.4,4,0.552,14.68,0.0
1692,635,0,4,2,0,12499.3,86.37,2.26,5.2,4,0.514,27.66,1.0
1693,107,3,7,0,2,11654.92,285.52,2.21,7.9,1,0.698,0.5,1.0
1694,109,5,7,2,0,659.95,431.06,4.45,9.1,1,0.776,1.51,1.0
1695,411,5,1,2,3,6534.23,239.08,3.89,2.2,1,0.646,6.24,0.0
1696,237,7,7,0,2,7479.49,497.29,1.74,5.2,3,0.992,0.76,0.0
1697,326,6,5,0,4,778.29,339.91,1.22,8.4,1,0.646,0.98,1.0
1698,189,7,4,3,4,4267.29,37.96,1.34,1.1,4,0.72,18.49,0.0
1699,346,1,2,0,1,2488.09,204.54,1.58,1.8,1,0.63,0.5,0.0
1700,287,0,2,3,0,8262.0,144.41,2.96,8.1,1,0.524,24.18,1.0
1701,262,5,0,2,2,3620.43,279.38,4.03,6.1,4,0.78,9.39,1.0
1702,729,6,5,0,3,675.75,152.85,3.63,1.9,0,0.876,0.82,0.0
1703,269,5,0,3,4,3997.42,44.14,1.91,4.7,2,0.598,55.24,1.0
1704,439,0,3,0,0,14650.17,1.71,2.52,6.8,3,0.684,1.95,0.0
1705,161,1,6,1,0,12122.29,225.34,2.88,6.3,2,0.508,88.6,1.0
1706,267,0,8,2,1,14413.86,418.59,3.87,4.3,4,0.92,31.39,1.0
1707,423,5,2,0,3,7573.88,286.59,3.97,9.0,2,0.89,4.42,1.0
1708,590,1,2,1,4,2091.17,499.6,4.2,5.2,0,0.532,1.18,0.0
1709,560,0,2,2,1,8445.41,144.14,2.88,5.1,4,0.682,19.5,1.0
1710,663,1,0,2,2,7088.47,140.95,3.49,0.6,0,0.978,4.62,0.0
1711,677,0,2,0,2,12743.18,80.71,1.57,9.2,0,0.696,0.98,1.0
1712,572,2,1,2,0,1922.2,82.87,3.07,1.8,4,0.763,3.74,1.0
1713,448,4,3,0,1,7579.5,143.31,2.02,5.3,0,0.678,0.5,1.0
1714,670,5,8,0,3,2675.71,396.63,2.62,8.0,1,0.798,0.5,1.0
1715,409,0,6,3,3,5207.8,452.97,3.29,2.2,0,0.989,8.18,0.0
1716,400,7,2,0,4,11191.68,487.57,2.05,5.3,1,0.999,0.84,0.0
1717,397,1,8,1,0,7402.26,116.91,1.37,2.4,4,0.887,17.17,0.0
1718,80,4,3,2,4,5950.38,440.77,1.23,7.6,1,0.702,7.28,1.0
1719,422,3,6,3,2,6219.91,164.8,1.27,5.6,2,0.747,88.27,1.0
1720,72,0,8,1,4,7161.98,57.31,1.23,8.6,2,0.678,56.33,1.0
1721,266,2,7,0,1,11882.74,435.14,1.56,8.9,3,0.993,0.5,0.0
1722,535,7,4,2,0,13435.23,318.42,1.99,6.5,2,0.854,84.66,1.0
1723,153,7,2,3,0,14352.35,83.2,1.93,7.3,0,0.724,27.47,1.0
1724,565,1,2,2,0,11910.1,215.49,4.46,5.5,3,0.506,10.02,1.0
1725,537,2,4,2,3,5073.4,144.34,2.21,3.8,2,0.76,28.79,1.0
1726,426,6,0,2,2,10477.95,368.66,1.62,6.5,4,0.992,24.91,1.0
1727,88,1,8,3,1,6845.25,227.25,3.0,9.1,1,0.762,20.24,0.0
1728,60,6,6,2,4,4192.72,494.65,4.03,4.2,4,0.591,9.76,1.0
1729,690,5,0,2,2,12692.64,28.32,3.44,3.1,0,0.511,8.55,0.0
1730,142,3,7,3,3,1057.18,178.15,2.18,3.9,2,0.677,13.98,1.0
1731,110,1,7,2,3,13575.55,241.47,3.05,4.4,2,0.959,78.64,1.0
1732,631,6,4,2,2,7191.42,252.06,3.56,0.7,1,0.998,5.77,0.0
1733,159,6,0,0,1,9739.42,158.65,3.6,5.0,0,0.973,1.14,0.0
1734,66,4,7,2,3,10060.63,364.89,3.4,4.9,0,0.865,6.99,1.0
1735,556,1,8,0,0,13479.21,437.5,4.07,5.9,4,0.779,2.61,1.0
1736,150,3,1,1,2,9402.04,402.74,3.11,6.1,1,0.769,13.53,0.0
1737,143,7,2,3,0,1466.45,425.44,2.62,8.8,0,0.854,2.39,0.0
1738,369,2,3,2,0,8016.92,275.72,3.32,9.6,0,0.709,6.83,1.0
1739,43,7,4,0,2,2677.45,413.12,3.9,5.8,4,0.835,1.23,1.0
1740,162,1,3,3,2,11192.79,152.45,1.22,0.4,0,0.561,16.11,0.0
1741,411,1,4,0,2,7927.22,199.84,4.47,9.7,0,0.633,0.95,1.0
1742,194,1,2,0,3,10363.3,159.14,1.8,7.1,2,0.918,5.32,1.0
1743,714,2,4,0,1,1104.26,234.23,2.75,3.4,3,0.952,0.5,1.0
1744,694,0,2,1,0,1729.48,143.5,4.08,1.5,4,0.77,3.78,0.0
1745,631,2,4,1,1,10886.69,480.84,1.94,1.4,4,0.516,23.88,1.0
1746,386,3,1,0,2,1545.22,157.11,2.77,1.7,2,0.963,0.5,1.0
1747,557,3,2,3,1,1533.22,49.92,1.64,0.5,3,0.851,2.36,0.0
1748,678,5,7,2,1,675.57,263.88,2.5,9.0,2,0.707,5.35,1.0
1749,652,7,4,1,2,14369.27,29.49,1.78,5.4,1,0.799,19.04,0.0
1750,573,3,0,1,1,5622.15,110.48,2.43,8.3,1,0.733,8.37,1.0
1751,699,7,2,2,4,4799.77,232.71,4.48,7.9,4,0.943,11.58,1.0
1752,418,1,7,3,2,5570.7,217.19,4.48,8.8,1,0.581,17.37,0.0
1753,276,5,2,1,1,11732.48,400.05,1.58,9.7,0,0.552,12.19,1.0
1754,79,7,7,2,0,10089.87,370.0,3.6,4.4,3,0.501,9.27,0.0
1755,703,3,2,0,2,3185.34,213.73,1.37,9.5,0,0.657,0.5,0.0
1756,589,7,1,3,0,3024.59,167.52,1.3,7.2,3,0.574,7.38,0.0
1757,598,3,4,0,2,1926.74,158.92,1.55,0.7,2,0.61,1.37,1.0
1758,266,1,5,3,4,10074.39,387.22,4.39,6.8,3,0.506,22.66,1.0
1759,177,6,0,0,3,11583.4,26.98,4.3,6.9,0,0.614,0.5,1.0
1760,574,5,4,1,2,4343.17,7.4,1.84,9.1,0,0.666,4.36,0.0
1761,189,6,6,2,1,803.7,397.98,1.73,3.7,0,0.516,0.87,0.0
1762,100,3,4,2,3,1691.49,239.1,1.99,5.8,3,0.804,1.68,0.0
1763,171,3,0,3,1,14533.97,66.31,2.9,0.1,4,0.784,61.23,1.0
1764,602,5,5,1,2,4783.95,118.55,3.08,3.3,0,0.549,4.38,0.0
1765,412,3,5,0,0,11653.74,466.32,1.93,0.6,0,0.798,0.5,0.0
1766,261,3,5,2,0,9557.62,429.89,3.7,5.2,2,0.999,56.81,1.0
1767,124,3,2,1,3,6038.12,355.18,2.22,8.2,1,0.972,8.84,1.0
1768,337,7,2,3,4,3482.47,241.63,4.24,2.1,0,0.501,5.17,1.0
1769,475,6,5,0,1,2260.1,260.64,3.37,5.3,1,0.898,0.62,0.0
1770,533,5,7,0,3,9417.69,487.65,2.64,2.0,4,0.677,1.08,0.0
1771,534,5,0,3,2,11732.19,482.92,3.81,1.2,3,0.532,21.24,0.0
1772,621,1,0,1,0,9836.61,108.42,3.9,5.1,2,0.648,69.29,1.0
1773,619,2,6,3,1,8189.38,405.74,2.16,0.8,0,0.661,11.82,1.0
1774,708,5,1,0,0,1108.29,99.42,2.32,5.9,1,0.762,0.5,0.0
1775,246,3,4,2,4,14543.09,107.56,4.29,0.3,2,0.831,69.95,1.0
1776,394,4,6,1,0,12081.36,338.37,1.74,1.1,4,0.875,26.24,0.0
1777,373,1,5,1,2,4745.92,203.1,1.34,5.5,3,0.623,4.84,0.0
1778,38,5,8,0,3,14709.57,465.84,2.7,5.9,3,0.661,1.91,0.0
1779,390,7,6,1,2,9227.28,45.42,3.84,0.3,3,0.654,7.76,0.0
1780,503,2,7,1,1,8945.13,256.25,3.75,5.7,3,0.681,8.93,1.0
1781,95,6,0,3,3,11347.06,459.34,4.23,8.4,3,1.0,26.97,1.0
1782,446,5,3,3,4,12270.66,452.15,2.96,7.2,1,0.889,35.21,1.0
1783,725,5,1,1,3,10018.94,79.11,1.53,1.3,2,0.987,59.3,1.0
1784,138,1,7,1,0,2357.39,183.95,3.14,5.9,3,0.847,3.28,0.0
1785,426,0,6,2,0,5404.88,309.94,3.77,6.7,0,0.703,4.69,1.0
1786,413,0,8,2,2,13957.21,80.54,1.51,0.4,2,0.695,67.18,1.0
1787,121,4,0,3,4,3756.93,484.04,1.77,8.6,0,0.744,7.17,1.0
1788,181,1,8,2,2,5896.42,457.46,1.24,9.1,1,0.708,7.76,1.0
1789,114,5,5,3,3,6765.11,84.31,3.16,8.5,3,0.914,15.24,0.0
1790,209,4,7,1,2,6871.37,61.46,4.13,8.2,0,0.733,6.91,0.0
1791,656,2,6,0,3,9387.62,43.62,3.41,7.4,0,0.648,0.5,1.0
1792,445,7,0,0,4,14174.6,454.81,4.44,6.3,1,0.887,1.97,0.0
1793,389,3,0,2,4,3990.04,97.62,1.41,6.8,3,0.927,4.27,0.0
1794,39,6,2,2,0,2261.77,208.73,4.18,8.1,0,0.71,2.14,0.0
1795,342,7,6,2,1,3363.32,224.98,3.89,6.6,3,0.834,2.86,1.0
1796,450,5,0,2,2,13360.41,299.91,2.24,3.3,4,0.529,27.85,0.0
1797,730,1,4,0,2,9864.26,36.8,4.41,3.8,3,0.765,0.5,1.0
1798,255,0,3,0,2,4645.65,114.15,2.15,9.0,1,0.522,0.5,1.0
1799,120,1,7,3,0,12331.23,465.81,4.13,0.2,1,0.515,25.74,1.0
1800,168,3,2,2,3,12989.86,454.3,4.11,7.0,3,0.806,12.87,0.0
1801,680,1,2,1,1,12774.46,390.86,3.7,9.5,4,0.652,39.34,1.0
1802,429,4,7,2,2,13824.43,10.68,3.06,7.1,2,0.871,89.8,1.0
1803,229,0,8,3,2,4157.49,164.18,1.6,9.9,1,0.948,13.35,1.0
1804,108,0,7,3,3,11448.11,314.35,2.96,6.9,4,0.57,64.43,1.0
1805,66,1,2,2,3,7177.82,138.32,2.38,0.3,3,0.862,4.41,0.0
1806,439,3,1,2,2,12708.98,454.88,3.81,8.3,1,0.757,15.9,1.0
1807,465,5,0,2,1,11063.11,317.31,3.7,2.8,4,0.556,22.03,1.0
1808,457,0,1,2,3,11758.49,36.88,4.21,4.5,0,0.826,8.47,0.0
1809,512,7,0,0,0,10014.35,454.59,1.25,3.1,4,0.805,1.46,1.0
1810,216,3,5,2,3,3072.72,478.93,3.87,2.7,1,0.758,2.92,0.0
1811,701,1,5,2,4,8402.89,39.78,4.3,4.3,0,0.963,6.61,0.0
1812,476,0,6,0,2,14777.71,266.65,3.8,3.8,4,0.761,2.98,0.0
1813,171,2,6,0,2,14092.13,152.38,1.63,6.3,4,0.995,3.4,1.0
1814,66,7,7,1,2,1126.02,197.03,1.47,8.1,1,0.755,0.85,1.0
1815,657,6,6,0,3,2889.81,90.65,1.27,3.0,2,0.558,1.41,1.0
1816,378,2,8,2,0,2410.07,289.46,3.27,2.1,4,0.735,5.25,1.0
1817,409,0,2,3,4,11026.71,479.03,3.28,6.7,1,0.591,31.39,1.0
1818,103,3,1,1,3,12357.89,252.03,4.46,6.7,1,0.799,16.41,1.0
1819,214,2,0,3,3,3595.91,42.37,2.51,9.0,4,0.847,21.56,1.0
1820,436,3,2,2,4,7834.86,310.38,2.3,0.2,0,0.734,5.22,0.0
1821,470,3,1,0,2,12690.19,170.77,3.26,8.5,1,0.549,1.32,1.0
1822,469,6,6,0,4,11125.62,428.11,3.92,5.2,2,0.734,5.39,1.0
1823,624,3,5,1,2,8362.44,217.9,4.29,6.2,1,0.541,10.64,0.0
1824,208,0,7,3,4,9060.04,97.23,3.85,0.9,3,0.841,15.32,0.0
1825,412,1,4,1,1,7871.23,96.36,2.61,4.3,4,0.895,19.1,1.0
1826,436,4,3,3,2,4814.45,384.61,3.3,2.3,4,0.981,22.37,0.0
1827,547,4,1,1,1,8692.82,133.53,4.03,2.5,4,0.574,20.86,1.0
1828,633,2,5,2,0,10488.84,383.85,2.82,5.0,4,0.766,22.82,0.0
1829,392,5,8,2,4,13163.18,103.74,1.92,8.1,3,0.784,13.35,0.0
1830,10,2,0,1,4,9726.22,161.52,1.76,7.4,4,0.961,28.22,1.0
1831,393,7,3,2,2,11536.26,233.28,1.2,5.9,4,0.814,26.69,1.0
1832,65,7,2,3,4,2821.04,471.65,3.57,5.4,0,0.573,4.17,1.0
1833,296,6,0,3,3,7192.58,465.93,1.57,4.3,4,0.718,36.57,1.0
1834,333,7,2,3,3,635.31,104.23,2.0,9.7,1,0.827,1.94,1.0
1835,98,0,6,0,1,4076.84,179.75,2.18,5.6,1,0.85,0.5,1.0
1836,581,6,6,1,0,11033.69,75.55,3.05,2.5,2,0.932,68.81,1.0
1837,280,6,8,0,0,14881.24,255.48,2.51,2.3,2,0.59,6.96,1.0
1838,315,1,4,1,3,1938.08,230.83,3.43,6.1,1,0.976,2.89,0.0
1839,225,2,0,1,0,6321.67,450.48,1.38,5.2,4,0.53,17.81,1.0
1840,271,4,3,1,1,12101.03,465.07,1.61,0.1,2,0.992,67.54,1.0
1841,164,3,2,1,0,3458.52,192.4,2.85,8.3,3,0.929,4.83,1.0
1842,52,3,7,0,1,8548.73,246.38,2.31,7.0,4,0.83,1.98,1.0
1843,187,4,2,2,4,11129.53,448.22,2.18,6.6,2,0.867,70.49,1.0
1844,631,7,3,2,4,9431.79,403.55,1.42,0.7,3,0.536,7.04,0.0
1845,666,7,6,2,3,3226.36,2.82,4.16,3.6,4,0.521,6.19,1.0
1846,624,6,5,0,2,5653.08,160.71,3.48,9.4,2,0.551,3.61,1.0
1847,150,7,3,0,3,11864.98,211.47,1.6,8.6,3,0.544,0.5,0.0
1848,456,4,3,1,4,8536.28,115.63,1.41,2.9,4,0.774,19.89,1.0
1849,93,6,1,1,2,575.83,100.59,4.42,1.6,2,0.608,3.51,1.0
1850,717,6,1,0,1,11534.37,19.85,3.45,4.5,1,0.93,1.7,0.0
1851,218,6,4,0,0,1012.01,322.04,2.58,3.6,3,0.723,0.79,0.0
1852,723,5,5,0,4,11313.14,131.99,3.52,6.8,1,0.848,1.07,1.0
1853,378,0,3,1,2,3435.97,27.12,3.7,9.7,1,0.826,5.39,0.0
1854,270,5,3,2,2,14392.07,116.26,3.77,3.6,3,0.66,12.64,1.0
1855,250,6,5,0,0,5835.14,401.16,2.78,0.6,1,0.622,0.5,0.0
1856,299,5,4,0,1,5240.51,425.89,2.62,9.0,1,0.671,0.8,1.0
1857,459,3,5,3,0,2658.88,242.05,1.24,0.4,4,0.898,10.87,0.0
1858,397,3,6,1,3,4931.26,208.62,4.26,9.5,2,0.793,40.36,1.0
1859,253,1,7,2,0,13211.44,488.95,3.19,6.6,4,0.627,31.2,1.0
1860,533,6,4,0,2,14946.85,101.08,1.87,9.4,3,0.909,1.59,0.0
1861,128,1,6,1,2,5840.49,108.46,4.23,2.0,3,0.527,5.63,0.0
1862,505,3,8,3,1,7004.85,146.64,4.22,0.4,0,0.85,10.37,0.0
1863,395,0,8,1,2,10970.03,87.21,4.46,4.9,1,0.72,14.39,1.0
1864,443,2,4,0,4,13349.84,190.3,4.08,4.5,1,0.866,1.36,0.0
1865,329,3,8,1,4,9099.14,455.51,4.49,3.3,4,0.964,23.03,1.0
1866,540,5,1,2,2,6177.12,308.06,2.01,9.6,2,0.875,42.74,1.0
1867,709,6,8,0,2,6483.02,206.56,3.98,8.2,1,0.721,1.56,1.0
1868,40,3,2,1,0,10586.46,467.27,3.92,6.6,0,0.575,9.64,0.0
1869,572,7,4,2,0,546.66,25.18,1.96,1.6,2,0.903,3.1,1.0
1870,324,0,3,0,0,9484.05,105.93,1.52,7.3,2,0.73,5.24,1.0
1871,632,0,5,0,3,5654.65,283.38,4.43,7.3,4,0.538,0.85,1.0
1872,336,2,1,2,2,12015.86,308.16,2.18,4.3,3,0.86,10.65,0.0
1873,65,7,6,0,1,1848.36,20.74,4.07,9.2,3,0.646,0.69,1.0
1874,565,3,1,0,4,9028.93,202.12,1.21,1.7,1,0.524,1.0,0.0
1875,282,3,5,1,1,7474.11,324.93,1.27,2.7,2,0.951,46.8,1.0
1876,368,5,7,1,3,9813.72,349.34,2.74,0.6,2,0.742,58.05,1.0
1877,445,1,7,3,4,1440.38,319.43,1.99,8.0,3,0.64,3.95,1.0
1878,698,6,1,0,0,8909.76,160.96,3.48,6.2,4,0.858,2.29,1.0
1879,536,1,0,3,3,8641.53,47.67,3.07,3.1,4,0.943,41.5,0.0
1880,556,4,1,2,3,8629.57,214.13,1.46,1.6,3,0.5,6.36,0.0
1881,37,0,3,1,2,9250.57,65.25,1.74,0.4,1,0.844,9.69,1.0
1882,384,5,7,1,3,10308.79,473.86,2.48,1.7,2,0.884,62.59,1.0
1883,599,1,6,3,2,12172.34,238.11,1.81,4.5,4,0.605,61.72,0.0
1884,625,6,3,2,3,4412.4,159.31,3.81,2.5,2,0.745,23.07,1.0
1885,542,5,7,1,2,12463.22,383.39,2.57,2.6,0,0.545,10.05,1.0
1886,249,0,2,2,3,7724.71,249.48,1.51,8.8,4,0.873,19.99,1.0
1887,289,4,7,1,3,1617.35,155.71,2.8,5.2,0,0.924,1.03,1.0
1888,703,6,4,3,1,1348.99,406.17,1.5,7.3,4,0.554,7.12,1.0
1889,226,1,7,1,3,5346.46,433.71,1.63,0.4,4,0.908,12.06,1.0
1890,340,3,2,2,3,11881.01,336.83,1.99,3.7,0,0.886,8.54,0.0
1891,138,6,6,1,3,10761.37,24.44,4.04,4.8,4,0.673,27.11,1.0
1892,406,7,2,1,2,11934.92,283.6,4.25,1.9,0,0.845,8.41,0.0
1893,606,6,3,0,1,8000.4,381.88,3.93,1.2,2,0.5,3.35,1.0
1894,372,6,1,3,1,6882.89,69.12,2.3,8.7,3,0.966,16.83,0.0
1895,652,3,7,0,1,2638.06,115.11,2.1,9.4,2,0.775,1.91,1.0
1896,189,1,2,1,2,5258.79,441.37,3.01,0.8,4,0.81,11.95,0.0
1897,479,7,5,3,0,6793.28,11.04,3.58,3.5,1,0.832,15.88,1.0
